StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q30,Q1,Q2,Q2_3_TEXT,Q3,Q3_6_TEXT,Q4,Q4_6_TEXT,Q6_NPS_GROUP,Q6,Q5,Q7,Q8_NPS_GROUP,Q8,Q10_First Click,Q10_Last Click,Q10_Page Submit,Q10_Click Count,Quiz1,Quiz2,Quiz3,Quiz4,Quiz5,Quiz6,Quiz7,Outcome_1,Outcome_2,SC0,PROLIFIC_PID
2020-03-17 12:57:48,2020-03-17 13:02:31,IP Address,174.230.18.89,100,283,True,2020-03-17 13:02:31,R_3PN5BGmlQ8Fe6uL,"","","","",42.5836029052734375,-83.4989013671875,anonymous,EN,5e6548dbb47a552c541cb053,1951,Male,"",Asian,"",Bachelor’s degree,"",Passive,7,Yes,Once a year,Detractor,6,0,0,106.246,0,"","","","","","","",0.5,0.5,0,5e6548dbb47a552c541cb053
2020-03-17 13:00:32,2020-03-17 13:02:37,IP Address,100.14.83.112,100,124,True,2020-03-17 13:02:37,R_xuwelWgFvXtlcOt,"","","","",39.9844970703125,-75.58599853515625,anonymous,EN,5e2e03a27d456d3e1de46f89,1983,Male,"",White,"",Master’s degree,"",Passive,7,Yes,Once a year,Promoter,10,0,0,62.127,0,"","","","","","","",0.5,0.5,0,5e2e03a27d456d3e1de46f89
2020-03-17 13:00:17,2020-03-17 13:02:38,IP Address,68.34.147.149,100,141,True,2020-03-17 13:02:39,R_1IWurbLfT6TvFC8,"","","","",35.027801513671875,-85.1461029052734375,anonymous,EN,5c6fd4307a844e0001b2eb29,1991,Female,"",White,"",Bachelor’s degree,"",Passive,7,Yes,Only when necessary,Detractor,1,0,0,68.652,0,"","","","","","","",0,1,0,5c6fd4307a844e0001b2eb29
2020-03-17 13:00:21,2020-03-17 13:02:43,IP Address,104.2.85.231,100,142,True,2020-03-17 13:02:43,R_2v84EWgI7vIPpbc,"","","","",33.0287017822265625,-117.0845947265625,anonymous,EN,5ba869c2e4d9160001f01fe8,1998,Non-Binary,"",Asian,"",Bachelor’s degree,"",Passive,8,Yes,Only when necessary,Promoter,9,0,0,67.686,0,"","","","","","","",0.5,0.5,0,5ba869c2e4d9160001f01fe8
2020-03-17 13:00:41,2020-03-17 13:02:43,IP Address,66.41.246.194,100,122,True,2020-03-17 13:02:43,R_1MZoQZVGBuAUw4m,"","","","",44.985595703125,-93.2655029296875,anonymous,EN,5e7116585d538202dd5ae47a,1996,Male,"",White,"",Bachelor’s degree,"",Detractor,6,Yes,Only when necessary,Detractor,3,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","100,000",0.11,0.89,5,5e7116585d538202dd5ae47a
2020-03-17 12:57:59,2020-03-17 13:02:45,IP Address,76.91.22.28,100,286,True,2020-03-17 13:02:45,R_OeWUpTTMGMi17Ed,"","","","",33.9954986572265625,-118.4644012451171875,anonymous,EN,5e6fc83302e34e03b1df7acc,1980,Male,"",White,"",Master’s degree,"",Passive,8,Yes,Once in 3 months,Promoter,9,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","1,000,000",0.46,0.54,5,5e6fc83302e34e03b1df7acc
2020-03-17 12:58:14,2020-03-17 13:02:46,IP Address,162.211.39.121,100,272,True,2020-03-17 13:02:46,R_1JDEgUCDNuxOhBm,"","","","",38.0012054443359375,-84.532501220703125,anonymous,EN,5e396a38eab866176e548e1b,1983,Female,"",White,"",Doctorate,"",Passive,7,Yes,Once in 6 months,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 0 and 2 percent,3-4 days after becoming sick,False,"In autumn, just before the peak flu season","1,000,000",0.49,0.51,4,5e396a38eab866176e548e1b
2020-03-17 13:00:31,2020-03-17 13:02:48,IP Address,73.236.40.189,100,136,True,2020-03-17 13:02:49,R_23VmzrQVqtOCI1L,"","","","",41.0265960693359375,-80.34980010986328125,anonymous,EN,595b93be7882150001240e21,1959,Male,"",White,"",High School degree or equivalent,"",Passive,8,Yes,Never,Promoter,9,0,0,62.286,0,"","","","","","","",0.8,0.2,0,595b93be7882150001240e21
2020-03-17 12:59:40,2020-03-17 13:02:49,IP Address,24.236.237.80,100,188,True,2020-03-17 13:02:49,R_9yJMUPHlWOe6YW5,"","","","",43.607696533203125,-83.949798583984375,anonymous,EN,5c8734f40ae44f000139a737,1986,Male,"",White,"",High School degree or equivalent,"",Passive,7,No,Only when necessary,Detractor,0,"","","","","","","","","","","",1,0,0,5c8734f40ae44f000139a737
2020-03-17 12:58:40,2020-03-17 13:02:49,IP Address,68.61.22.66,100,249,True,2020-03-17 13:02:49,R_30i6Q4CiC6o53xW,"","","","",42.6692047119140625,-83.58950042724609375,anonymous,EN,5e5414441159f005cac037c5,1969,Male,"",Asian,"",Bachelor’s degree,"",Passive,8,No,Once a year,Passive,8,"","","","","","","","","","","",0.98,0.02,0,5e5414441159f005cac037c5
2020-03-17 13:00:05,2020-03-17 13:02:52,IP Address,143.215.38.183,100,166,True,2020-03-17 13:02:52,R_2Eit5XtBwoU0Fp5,"","","","",33.77459716796875,-84.39730072021484375,anonymous,EN,5e458eee2ea59a033e56931c,1990,Male,"",White,"",Master’s degree,"",Passive,8,Yes,Never,Passive,7,0,0,78.424,0,"","","","","","","",1,0,0,5e458eee2ea59a033e56931c
2020-03-17 13:00:35,2020-03-17 13:02:56,IP Address,174.101.33.146,100,141,True,2020-03-17 13:02:57,R_1PSGoiecsaJfSYu,"","","","",39.4521942138671875,-83.84100341796875,anonymous,EN,5c6b18dc755ed2000170beb6,1962,Female,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Once a year,Passive,8,"","","","","","","","","","","",1,0,0,5c6b18dc755ed2000170beb6
2020-03-17 12:59:36,2020-03-17 13:02:59,IP Address,72.224.144.38,100,203,True,2020-03-17 13:03:00,R_9ueD86U4nsweEx3,"","","","",42.6128997802734375,-72.29239654541015625,anonymous,EN,5dd435b8370810425c2368cf,1971,Male,"",White,"",Other (please specify),some college,Passive,8,Yes,Only when necessary,Passive,8,"","","","",A virus,Through the air or by touching an infected surface,Between 70 and 80 percent,3-4 days after becoming sick,False,"In autumn, just before the peak flu season","100,000",0.75,0.25,4,5dd435b8370810425c2368cf
2020-03-17 13:00:31,2020-03-17 13:03:03,IP Address,98.227.36.2,100,151,True,2020-03-17 13:03:03,R_117oxfGnksKrIDh,"","","","",39.7696990966796875,-89.6885986328125,anonymous,EN,5db9a46ff8e3f9000f88cb85,1957,Male,"",White,"",Other (please specify),AS,Passive,8,Yes,Once a year,Promoter,10,0,0,70.739,0,"","","","","","","",1,0,0,5db9a46ff8e3f9000f88cb85
2020-03-17 13:00:29,2020-03-17 13:03:03,IP Address,98.145.17.34,100,153,True,2020-03-17 13:03:03,R_3LYcXhjtg1EaSCY,"","","","",32.7808074951171875,-115.5626983642578125,anonymous,EN,5d60d2bb8ae0bc001abbeeec,1983,Male,"",Asian,"",Bachelor’s degree,"",Passive,7,Yes,Never,Passive,7,"","","","",A type of bacteria,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,True,"In autumn, just before the peak flu season","1,000,000",0.8,0.2,4,5d60d2bb8ae0bc001abbeeec
2020-03-17 13:00:32,2020-03-17 13:03:04,IP Address,99.13.250.13,100,151,True,2020-03-17 13:03:04,R_3lE350nTXC2A5Xj,"","","","",28.947998046875,-80.8979034423828125,anonymous,EN,569298838d93fe000dfa033c,1951,Female,"",White,"",Bachelor’s degree,"",Detractor,2,Yes,Once in 3 months,Promoter,10,0,0,70.384,0,"","","","","","","",1,0,0,569298838d93fe000dfa033c
2020-03-17 13:00:35,2020-03-17 13:03:12,IP Address,67.245.246.132,100,157,True,2020-03-17 13:03:12,R_2SBkeKZPMOwjY5z,"","","","",40.679901123046875,-74.00279998779296875,anonymous,EN,59877315f8b162000167a2c6,1988,Male,"",White,"",Bachelor’s degree,"",Promoter,9,No,Once in 6 months,Promoter,9,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","500,000",0.5,0.5,6,59877315f8b162000167a2c6
2020-03-17 13:00:18,2020-03-17 13:03:13,IP Address,50.106.22.90,100,175,True,2020-03-17 13:03:14,R_2EmXowENzcn7ISZ,"","","","",47.7946014404296875,-122.21929931640625,anonymous,EN,5dcf2d43fbb5730711a6e450,1971,Female,"",Asian,"",Bachelor’s degree,"",Passive,7,Yes,Once a year,Passive,8,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,3-4 days after becoming sick,True,"In autumn, just before the peak flu season","500,000",0.5,0.5,4,5dcf2d43fbb5730711a6e450
2020-03-17 13:01:31,2020-03-17 13:03:18,IP Address,98.224.141.219,100,107,True,2020-03-17 13:03:19,R_pzpyPewvJjsHzO1,"","","","",42.238494873046875,-83.1782989501953125,anonymous,EN,5685850c333cbd000d4e042f,1994,Male,"",White,"",High School degree or equivalent,"",Passive,8,Yes,Only when necessary,Detractor,6,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,3-4 days after becoming sick,False,"In autumn, just before the peak flu season","500,000",0.8,0.2,6,5685850c333cbd000d4e042f
2020-03-17 13:00:37,2020-03-17 13:03:29,IP Address,174.224.129.162,100,171,True,2020-03-17 13:03:29,R_Q0v6v6QI9kNphWp,"","","","",42.9297027587890625,-78.74340057373046875,anonymous,EN,5e6fbe91dcac9002a75e96c6,2000,Female,"",Other (please specify),mixed white and native american,High School degree or equivalent,"",Detractor,5,Yes,Only when necessary,Promoter,10,65.114,65.114,69.592,1,"","","","","","","",0.27,0.73,0,5e6fbe91dcac9002a75e96c6
2020-03-17 12:57:23,2020-03-17 13:03:32,IP Address,172.75.75.45,100,368,True,2020-03-17 13:03:32,R_2rFlUCHyYUP9gOJ,"","","","",34.6862945556640625,-79.91739654541015625,anonymous,EN,5d5618b69cd0f20015e1ab0d,1994,Female,"",White,"",High School degree or equivalent,"",Passive,8,Yes,Only when necessary,Detractor,5,1.953,127.661,128.265,2,"","","","","","","",0.5,0.5,0,5d5618b69cd0f20015e1ab0d
2020-03-17 12:59:45,2020-03-17 13:03:38,IP Address,174.50.63.143,100,232,True,2020-03-17 13:03:38,R_1Duw1iByQJzx2Ur,"","","","",32.5316925048828125,-92.1768035888671875,anonymous,EN,5c6244086937550001232ae6,1986,Male,"",White,"",High School degree or equivalent,"",Detractor,5,Yes,Once in 6 months,Detractor,1,"","","","",A virus,Through the air or by touching an infected surface,Between 70 and 80 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","500,000",0.5,0.5,6,5c6244086937550001232ae6
2020-03-17 12:56:46,2020-03-17 13:03:46,IP Address,99.48.49.177,100,419,True,2020-03-17 13:03:46,R_28OQsKSmJ4RtuSA,"","","","",34.029693603515625,-84.1468963623046875,anonymous,EN,5a99003d777df200015ff521,1982,Male,"",White,"",Bachelor’s degree,"",Promoter,9,No,Only when necessary,Passive,8,"","","","","","","","","","","",0.5,0.5,0,5a99003d777df200015ff521
2020-03-17 12:59:35,2020-03-17 13:03:49,IP Address,99.125.163.59,100,253,True,2020-03-17 13:03:49,R_2fJyPG9IVwwP2JF,"","","","",41.81829833984375,-87.6094970703125,anonymous,EN,5dc1a56a648927000be0fca7,64,Female,"",Black or African American,"",High School degree or equivalent,"",Passive,8,Yes,Once a year,Detractor,3,0,0,77.333,0,"","","","","","","",0.3,0.7,0,5dc1a56a648927000be0fca7
2020-03-17 13:00:49,2020-03-17 13:03:52,IP Address,172.250.120.10,100,183,True,2020-03-17 13:03:53,R_3KxawlEvJNJ3ZyT,"","","","",34.0675048828125,-118.3520965576171875,anonymous,EN,5e6a4049624fc30a7dcf0091,1978,Male,"",White,"",Master’s degree,"",Promoter,9,Yes,Once in 3 months,Promoter,9,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","500,000",0.46,0.54,7,5e6a4049624fc30a7dcf0091
2020-03-17 12:58:56,2020-03-17 13:03:57,IP Address,69.207.27.125,100,300,True,2020-03-17 13:03:57,R_vVMD9P6wegc6g0x,"","","","",42.9553985595703125,-78.863800048828125,anonymous,EN,5dfba7f0adef82000d403dd1,1984,Male,"",Other (please specify),Multi-racial,High School degree or equivalent,"",Detractor,5,Yes,Once a year,Detractor,3,0,0,76.715,0,"","","","","","","",0.5,0.5,0,5dfba7f0adef82000d403dd1
2020-03-17 13:00:21,2020-03-17 13:04:08,IP Address,47.222.109.20,100,226,True,2020-03-17 13:04:08,R_3oI4X3K3Z56RTUg,"","","","",32.748992919921875,-96.46289825439453125,anonymous,EN,5dd9ebd239bca1962e17e64c,1972,Female,"",White,"",Other (please specify),Some College,Promoter,9,Yes,Once a year,Detractor,5,"","","","",A virus,Through the air or by touching an infected surface,Between 0 and 2 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","500,000",0.5,0.5,6,5dd9ebd239bca1962e17e64c
2020-03-17 12:59:11,2020-03-17 13:04:15,IP Address,72.90.94.85,100,304,True,2020-03-17 13:04:15,R_12xwf3dcywOFjk9,"","","","",43.039093017578125,-76.1277008056640625,anonymous,EN,5dae25fc2e361800135fbd02,1962,Female,"",White,"",Master’s degree,"",Passive,7,Yes,Only when necessary,Detractor,3,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,3-4 days after becoming sick,True,As soon as flu symptoms develop,"30,000",1,0,3,5dae25fc2e361800135fbd02
2020-03-17 13:00:42,2020-03-17 13:04:16,IP Address,96.227.62.119,100,213,True,2020-03-17 13:04:16,R_3PpARFUcYBX5wnw,"","","","",39.9817047119140625,-75.40720367431640625,anonymous,EN,5c539d55db44c600010d747b,1988,Male,"",White,"",Bachelor’s degree,"",Passive,7,Yes,Once a year,Passive,8,57.052,59.235,69.842,2,"","","","","","","",0.5,0.5,0,5c539d55db44c600010d747b
2020-03-17 12:58:56,2020-03-17 13:04:24,IP Address,24.1.81.115,100,327,True,2020-03-17 13:04:24,R_1FlixN5OxFJruXM,"","","","",41.902496337890625,-87.67259979248046875,anonymous,EN,5d9f625aadd8690015e87c76,1980,Female,"",White,"",Master’s degree,"",Passive,8,Yes,Once a year,Detractor,6,1.892,70.677,72.007,2,"","","","","","","",0.71,0.29,0,5d9f625aadd8690015e87c76
2020-03-17 13:00:32,2020-03-17 13:05:16,IP Address,45.17.30.63,100,283,True,2020-03-17 13:05:16,R_1Le2HF52yijSLqF,"","","","",29.5800018310546875,-98.275299072265625,anonymous,EN,5dfa5eb61aad70000e138c80,1967,Female,"",Black or African American,"",Master’s degree,"",Passive,8,Yes,Once a year,Promoter,9,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,True,"In autumn, just before the peak flu season","100,000",0.5,0.5,4,5dfa5eb61aad70000e138c80
2020-03-17 12:56:40,2020-03-17 13:05:25,IP Address,24.192.222.203,100,524,True,2020-03-17 13:05:25,R_10q3mHLR3Fv9SBx,"","","","",42.553802490234375,-82.9185028076171875,anonymous,EN,5e4708e4720f81000e06a96a,1996,Female,"",White,"",High School degree or equivalent,"",Detractor,4,Yes,Once in 6 months,Detractor,0,0,0,445.92,0,"","","","","","","",0,1,0,5e4708e4720f81000e06a96a
2020-03-17 12:57:45,2020-03-17 13:05:40,IP Address,98.1.75.175,100,474,True,2020-03-17 13:05:41,R_2rvVYHpashrnbrW,"","","","",43.0930023193359375,-78.9635009765625,anonymous,EN,56f542877e3935000ce43685,1982,Male,"",White,"",Master’s degree,"",Passive,8,Yes,Once a year,Passive,8,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,False,Any time; it makes no difference,"500,000",0.95,0.05,6,56f542877e3935000ce43685
2020-03-17 13:05:03,2020-03-17 13:05:45,IP Address,98.0.33.85,100,42,True,2020-03-17 13:05:45,R_1IgbkyMyWVFCUtG,"","","","",43.6016998291015625,-70.2353973388671875,anonymous,EN,5de68eeaff87c1601e81ecbb,1988,Female,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Once in 6 months,Detractor,6,"","","","","","","","","","","",1,0,0,5de68eeaff87c1601e81ecbb
2020-03-17 13:04:08,2020-03-17 13:05:58,IP Address,104.173.199.32,100,110,True,2020-03-17 13:05:59,R_1dt1jseCiktNL0L,"","","","",34.0597991943359375,-118.37689971923828125,anonymous,EN,5cbfba1ad074ee00016acf52,1991,Male,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Only when necessary,Detractor,6,0,0,61.185,0,"","","","","","","",0.5,0.5,0,5cbfba1ad074ee00016acf52
2020-03-17 12:58:58,2020-03-17 13:07:33,IP Address,66.108.155.155,100,515,True,2020-03-17 13:07:33,R_3iVDG9MY5OfMLWs,"","","","",40.903900146484375,-73.83699798583984375,anonymous,EN,5aa806e7777df200016088c5,1984,Female,"",Other (please specify),Mixed race,Bachelor’s degree,"",Passive,7,Yes,Once in 6 months,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In summer, well before the next peak flu season","100,000",0.5,0.5,4,5aa806e7777df200016088c5
2020-03-17 12:57:26,2020-03-17 13:07:38,IP Address,32.211.159.33,100,612,True,2020-03-17 13:07:38,R_1daffhkm5v2a082,"","","","",41.9185028076171875,-71.89679718017578125,anonymous,EN,5c8ef3c2d7ecab0018d528da,1971,Female,"",Black or African American,"",Bachelor’s degree,"",Detractor,5,Yes,Once in 6 months,Detractor,5,"","","","","","","","","","","",0.49,0.51,0,5c8ef3c2d7ecab0018d528da
2020-03-17 13:04:19,2020-03-17 13:08:15,IP Address,67.194.200.59,100,235,True,2020-03-17 13:08:15,R_2cowKjKMez3XHMs,"","","","",42.2776031494140625,-83.74089813232421875,anonymous,EN,5e6a1fe122f5e3089973f747,1990,Male,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Once a year,Passive,7,"","","","","","","","","","","",0.48,0.52,0,5e6a1fe122f5e3089973f747
2020-03-17 12:57:36,2020-03-17 13:08:41,IP Address,151.196.6.6,100,664,True,2020-03-17 13:08:41,R_1E0SArTS1rLmvQo,"","","","",39.071502685546875,-76.69629669189453125,anonymous,EN,5e0e60798205265be682850e,1976,Male,"",White,"",High School degree or equivalent,"",Passive,7,Yes,Once a year,Detractor,5,0,0,611.993,0,"","","","","","","",0.7,0.3,0,5e0e60798205265be682850e
2020-03-17 13:07:03,2020-03-17 13:08:57,IP Address,73.108.232.241,100,114,True,2020-03-17 13:08:58,R_af8RzBL3M3IajeN,"","","","",35.751495361328125,-84.10790252685546875,anonymous,EN,5d30eee5e7ca2e001bd4091b,1983,Female,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Once in 3 months,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,3-4 days after becoming sick,False,"In autumn, just before the peak flu season","100,000",0.55,0.45,5,5d30eee5e7ca2e001bd4091b
2020-03-17 13:00:45,2020-03-17 13:09:06,IP Address,76.231.78.19,100,501,True,2020-03-17 13:09:06,R_2DOXyq94QWHJjLq,"","","","",41.6266937255859375,-87.602996826171875,anonymous,EN,5c9e89d950dde20001ce12b3,1992,Male,"",Black or African American,"",Less than a high school diploma,"",Passive,8,No,Only when necessary,Detractor,3,"","","","",A virus,Through spoiled food,Between 0 and 2 percent,3-4 days after becoming sick,False,Any time; it makes no difference,"500,000",0.5,0.5,3,5c9e89d950dde20001ce12b3
2020-03-17 12:56:37,2020-03-17 13:10:02,IP Address,154.28.0.173,100,804,True,2020-03-17 13:10:02,R_1erd4aF035q6XKf,"","","","",40.31719970703125,-74.43039703369140625,anonymous,EN,5cf3dee31e7dd3001aeee704,1979,Male,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Once in 6 months,Passive,8,0.644,0.644,119.283,1,"","","","","","","",0.48,0.52,0,5cf3dee31e7dd3001aeee704
2020-03-17 13:09:09,2020-03-17 13:10:18,IP Address,107.193.102.32,100,69,True,2020-03-17 13:10:19,R_6tlqqa8jzyu8zGp,"","","","",41.434906005859375,-88.21829986572265625,anonymous,EN,5dfe8e7bdc8535b21b18ea2f,1981,Male,"",White,"",Master’s degree,"",Detractor,6,Yes,Once in 6 months,Promoter,10,"","","","","","","","","","","",1,0,0,5dfe8e7bdc8535b21b18ea2f
2020-03-17 13:06:39,2020-03-17 13:11:47,IP Address,98.208.161.85,100,308,True,2020-03-17 13:11:48,R_1Lp7syfmHuG32vN,"","","","",26.5290069580078125,-82.0915985107421875,anonymous,EN,5c5e686420cbdb0001668ad7,1952,Female,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Once in 6 months,Promoter,9,80.234,82.093,83.582,3,"","","","","","","",0.61,0.39,0,5c5e686420cbdb0001668ad7
2020-03-17 12:55:14,2020-03-17 12:56:55,IP Address,24.6.23.120,100,101,True,2020-03-17 13:11:57,R_3EKWFFLtDJJDx4s,"","","","",37.5496978759765625,-121.96209716796875,anonymous,EN,5cbc071f2edc3b00018ab097,1983,Male,"",Asian,"",Master’s degree,"",Promoter,9,Yes,Once a year,Promoter,9,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 week after becoming sick,False,Any time; it makes no difference,"500,000",0.11,0.89,5,5cbc071f2edc3b00018ab097
2020-03-17 12:58:00,2020-03-17 13:12:55,IP Address,96.242.245.65,100,894,True,2020-03-17 13:12:55,R_1dixohU5g9VHBLo,"","","","",40.793792724609375,-74.48780059814453125,anonymous,EN,5e525776c776d32673621fea,1992,Female,"",White,"",Master’s degree,"",Passive,7,Yes,Once a year,Promoter,10,0,0,200.609,0,"","","","","","","",0.7,0.3,0,5e525776c776d32673621fea
2020-03-17 13:10:11,2020-03-17 13:13:03,IP Address,71.175.8.22,100,171,True,2020-03-17 13:13:03,R_VHXlLhp6YjENjY5,"","","","",40.1808929443359375,-75.21559906005859375,anonymous,EN,5c7b25266b56310017458a82,1988,Male,"",White,"",Doctorate,"",Passive,8,No,Once a year,Passive,8,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","1,000,000",0.3,0.7,6,5c7b25266b56310017458a82
2020-03-17 13:11:40,2020-03-17 13:14:02,IP Address,71.231.152.118,100,142,True,2020-03-17 13:14:02,R_26lgQVKReMbOIwU,"","","","",47.8029937744140625,-122.3739013671875,anonymous,EN,5c2d426389f035000175d171,1968,Male,"",Hispanic or Latino,"",Master’s degree,"",Passive,8,Yes,Once a year,Promoter,9,56.06,56.06,64.404,1,"","","","","","","",0.95,0.05,0,5c2d426389f035000175d171
2020-03-17 12:59:23,2020-03-17 13:15:15,IP Address,73.130.156.168,100,952,True,2020-03-17 13:15:15,R_3Pb4UJDG5wC6FR7,"","","","",41.314697265625,-75.79109954833984375,anonymous,EN,5c35293501f27e0001094ba5,1980,Female,"",White,"",Bachelor’s degree,"",Detractor,6,Yes,Only when necessary,Passive,8,0,0,860.287,0,"","","","","","","",0.7,0.3,0,5c35293501f27e0001094ba5
2020-03-17 13:00:25,2020-03-17 13:24:22,IP Address,104.34.39.30,100,1436,True,2020-03-17 13:24:22,R_3QQozch0DGiGTNx,"","","","",33.8419036865234375,-117.60430145263671875,anonymous,EN,5c1c74700036a80001193c24,1987,Female,"",Other (please specify),Mixed race,Other (please specify),AA,Detractor,6,Yes,Only when necessary,Passive,7,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 week after becoming sick,True,"In autumn, just before the peak flu season","100,000",0.48,0.52,3,5c1c74700036a80001193c24
